V1,V2,node_id,congress,icpsr,state_abbrev,bioname,party_name,x_svd,y_svd,betweenness,pagerank
0.006453842185871054,-0.0811554353934294,9366_11,11,9366,KY,"THRUSTON, Buckner",Other,0.006453842185871054,-0.0811554353934294,0,0.00384122919334187
0.1736915175609978,-0.8549716754193709,9517_11,11,9517,NC,"TURNER, James",Other,0.1736915175609978,-0.8549716754193709,0.003951404751055825,0.02876940400947619
-0.07132066258514798,-0.07386456814200923,10043_11,11,10043,DE,"WHITE, Samuel",Other,-0.07132066258514798,-0.07386456814200923,0,0.00384122919334187
0.5071569671557786,-0.8769275414535748,10061_11,11,10061,TN,"WHITESIDE, Jenkin",Other,0.5071569671557786,-0.8769275414535748,0.0013093430476620656,0.0249366766507209
0.1539345326406513,-0.26474129535976726,10379_11,11,10379,OH,"WORTHINGTON, Thomas",Other,0.1539345326406513,-0.26474129535976726,0,0.025608194622279132
0.524948524134475,-0.8549882401759997,174_12,12,174,TN,"ANDERSON, Joseph Inslee",Other,0.524948524134475,-0.8549882401759997,0.0017027204527204532,0.02711121189895607
-0.7822837661044029,-0.7448667718931201,524_12,12,524,DE,"BAYARD, James Asheton, Sr.",Other,-0.7822837661044029,-0.7448667718931201,3.561253561253561e-4,0.024688328411469406
0.6198637443488039,-0.9467585217906488,685_12,12,685,KY,"BIBB, George Mortimer",Other,0.6198637443488039,-0.9467585217906488,0.002172795922795923,0.028118836459916672
-0.48216088205367275,-0.6998970748811588,956_12,12,956,VT,"BRADLEY, Stephen Row",Other,-0.48216088205367275,-0.6998970748811588,0.01619119119119119,0.02388194795568456
0.43654618853795135,-0.7195234788988545,1007_12,12,1007,VA,"BRENT, Richard",Other,0.43654618853795135,-0.7195234788988545,0.0038331621664955007,0.02738729331183897
0.07989483446693132,-0.2042389503444465,1111_12,12,1111,LA,"BROWN, James",Other,0.07989483446693132,-0.2042389503444465,0,0.004231311706629056
0.08236090557657885,-0.6335603912204036,1442_12,12,1442,OH,"CAMPBELL, Alexander",Other,0.08236090557657885,-0.6335603912204036,0.005755755755755755,0.016312255975462965
0.6579775883032792,-0.9009134418321313,1448_12,12,1448,TN,"CAMPBELL, George Washington",Other,0.6579775883032792,-0.9009134418321313,0.006627396210729544,0.030728836909757137
0.12984646481031037,-0.6801308463261826,1974_12,12,1974,NJ,"CONDIT, John",Other,0.12984646481031037,-0.6801308463261826,3.3446908446908445e-4,0.020337541616753097
0.7031988821870081,-0.9373770472161957,2165_12,12,2165,GA,"CRAWFORD, William Harris",Other,0.7031988821870081,-0.9373770472161957,0.0017027204527204532,0.02711121189895608
0.5695775659874653,-0.9609128658926392,2292_12,12,2292,NH,"CUTTS, Charles",Other,0.5695775659874653,-0.9609128658926392,0.005490849240849242,0.029504437076991474
-0.8113834197747706,-0.6845548477222739,2316_12,12,2316,CT,"DANA, Samuel Whittlesey",Other,-0.8113834197747706,-0.6845548477222739,1.1550011550011551e-4,0.02359692339547551
0.6326529804191229,-0.9131063903560888,3342_12,12,3342,NC,"FRANKLIN, Jesse",Other,0.6326529804191229,-0.9131063903560888,0.005454649204649205,0.029507289192474365
0.5628496099721061,-0.9565699514197606,3423_12,12,3423,SC,"GAILLARD, John",Other,0.5628496099721061,-0.9565699514197606,0.0042863438696772015,0.030469808306654293
-0.9901052187509121,-0.7511562855092333,3539_12,12,3539,NY,"GERMAN, Obadiah",Other,-0.9901052187509121,-0.7511562855092333,3.561253561253561e-4,0.024688328411469403
-0.35707212042363007,-0.8341138301923482,3582_12,12,3582,VA,"GILES, William Branch",Other,-0.35707212042363007,-0.8341138301923482,0.06572543447543447,0.03809778199591277
